 format: day,hour,forecast,value  location:60_127 Start : 20251201 
3,1400,85,8
3,1400,88,11
3,1400,91,8
3,1400,94,6
3,1400,97,4
3,1700,6,-9
3,1700,7,-9
3,1700,8,-7
3,1700,9,-5
3,1700,10,-3
3,1700,11,-2
3,1700,12,0
3,1700,13,1
3,1700,14,1
3,1700,15,-1
3,1700,16,0
3,1700,17,0
3,1700,18,0
3,1700,19,0
3,1700,20,-2
3,1700,21,-2
3,1700,22,-3
3,1700,23,-4
3,1700,24,-4
3,1700,25,-4
3,1700,26,-5
3,1700,27,-5
3,1700,28,-6
3,1700,29,-6
3,1700,30,-6
3,1700,31,-5
3,1700,32,-4
3,1700,33,-2
3,1700,34,0
3,1700,35,1
3,1700,36,2
3,1700,37,2
3,1700,38,1
3,1700,39,0
3,1700,40,-1
3,1700,41,-1
3,1700,42,-2
3,1700,43,-2
3,1700,44,-3
3,1700,45,-3
3,1700,46,-3
3,1700,47,-3
3,1700,48,-3
3,1700,49,-2
3,1700,50,-2
3,1700,51,-2
3,1700,52,-2
3,1700,53,-1
3,1700,54,-1
3,1700,55,0
3,1700,56,1
3,1700,57,3
3,1700,58,4
3,1700,59,5
3,1700,60,6
3,1700,61,6
3,1700,62,6
3,1700,63,5
3,1700,64,5
3,1700,65,4
3,1700,66,4
3,1700,67,4
3,1700,68,4
3,1700,69,4
3,1700,70,3
3,1700,73,3
3,1700,76,3
3,1700,79,3
3,1700,82,8
3,1700,85,11
3,1700,88,8
3,1700,91,6
3,1700,94,4
3,2000,6,-4
3,2000,7,-2
3,2000,8,-1
3,2000,9,1
3,2000,10,1
3,2000,11,1
3,2000,12,0
3,2000,13,0
3,2000,14,1
3,2000,15,1
3,2000,16,0
3,2000,17,-2
3,2000,18,-3
3,2000,19,-3
3,2000,20,-4
3,2000,21,-4
3,2000,22,-4
3,2000,23,-5
3,2000,24,-5
3,2000,25,-5
3,2000,26,-5
3,2000,27,-5
3,2000,28,-5
3,2000,29,-3
3,2000,30,-2
3,2000,31,-1
3,2000,32,1
3,2000,33,1
3,2000,34,2
3,2000,35,1
3,2000,36,0
3,2000,37,-1
3,2000,38,-1
3,2000,39,-2
3,2000,40,-2
3,2000,41,-3
3,2000,42,-3
3,2000,43,-3
3,2000,44,-3
3,2000,45,-3
3,2000,46,-2
3,2000,47,-2
3,2000,48,-2
3,2000,49,-1
3,2000,50,-1
3,2000,51,-1
3,2000,52,0
3,2000,53,1
3,2000,54,3
3,2000,55,4
3,2000,56,6
3,2000,57,6
3,2000,58,6
3,2000,59,6
3,2000,60,5
3,2000,61,5
3,2000,62,5
3,2000,63,5
3,2000,64,5
3,2000,65,5
3,2000,66,5
3,2000,67,4
3,2000,70,3
3,2000,73,3
3,2000,76,3
3,2000,79,7
3,2000,82,11
3,2000,85,8
3,2000,88,6
3,2000,91,4
3,2300,6,1
3,2300,7,1
3,2300,8,1
3,2300,9,0
3,2300,10,0
3,2300,11,1
3,2300,12,1
3,2300,13,0
3,2300,14,-2
3,2300,15,-3
3,2300,16,-3
3,2300,17,-4
3,2300,18,-4
3,2300,19,-4
3,2300,20,-5
3,2300,21,-5
3,2300,22,-5
3,2300,23,-5
3,2300,24,-5
3,2300,25,-5
3,2300,26,-3
3,2300,27,-2
3,2300,28,-1
3,2300,29,1
3,2300,30,1
3,2300,31,2
3,2300,32,1
3,2300,33,0
3,2300,34,-1
3,2300,35,-1
3,2300,36,-2
3,2300,37,-2
3,2300,38,-3
3,2300,39,-3
3,2300,40,-3
3,2300,41,-3
3,2300,42,-3
3,2300,43,-2
3,2300,44,-2
3,2300,45,-2
3,2300,46,-1
3,2300,47,-1
3,2300,48,-1
3,2300,49,0
3,2300,50,1
3,2300,51,3
3,2300,52,4
3,2300,53,6
3,2300,54,6
3,2300,55,6
3,2300,56,6
3,2300,57,5
3,2300,58,5
3,2300,59,5
3,2300,60,5
3,2300,61,5
3,2300,62,5
3,2300,63,5
3,2300,64,4
3,2300,67,3
3,2300,70,3
3,2300,73,3
3,2300,76,7
3,2300,79,11
3,2300,82,8
3,2300,85,6
3,2300,88,4
 Start : 20251204 ,,,
4,200,6,0
4,200,7,0
4,200,8,1
4,200,9,1
4,200,10,0
4,200,11,-2
4,200,12,-3
4,200,13,-3
4,200,14,-4
4,200,15,-4
4,200,16,-4
4,200,17,-5
4,200,18,-5
4,200,19,-5
4,200,20,-5
4,200,21,-5
4,200,22,-5
4,200,23,-3
4,200,24,-2
4,200,25,-1
4,200,26,1
4,200,27,1
4,200,28,2
4,200,29,1
4,200,30,0
4,200,31,-1
4,200,32,-1
4,200,33,-2
4,200,34,-2
4,200,35,-3
4,200,36,-3
4,200,37,-3
4,200,38,-3
4,200,39,-3
4,200,40,-2
4,200,41,-2
4,200,42,-2
4,200,43,-1
4,200,44,-1
4,200,45,-1
4,200,46,0
4,200,47,1
4,200,48,3
4,200,49,4
4,200,50,6
4,200,51,6
4,200,52,6
4,200,53,6
4,200,54,5
4,200,55,5
4,200,56,5
4,200,57,5
4,200,58,5
4,200,59,5
4,200,60,5
4,200,61,4
4,200,64,3
4,200,67,3
4,200,70,3
4,200,73,7
4,200,76,11
4,200,79,8
4,200,82,6
4,200,85,4
4,500,6,1
4,500,7,0
4,500,8,-2
4,500,9,-3
4,500,10,-3
4,500,11,-4
4,500,12,-4
4,500,13,-4
4,500,14,-5
4,500,15,-5
4,500,16,-5
4,500,17,-5
4,500,18,-5
4,500,19,-5
4,500,20,-3
4,500,21,-2
4,500,22,-1
4,500,23,1
4,500,24,1
4,500,25,2
4,500,26,1
4,500,27,0
4,500,28,-1
4,500,29,-1
4,500,30,-2
4,500,31,-2
4,500,32,-3
4,500,33,-3
4,500,34,-3
4,500,35,-3
4,500,36,-3
4,500,37,-2
4,500,38,-2
4,500,39,-2
4,500,40,-1
4,500,41,-1
4,500,42,-1
4,500,43,0
4,500,44,1
4,500,45,3
4,500,46,4
4,500,47,6
4,500,48,6
4,500,49,6
4,500,50,6
4,500,51,5
4,500,52,5
4,500,53,5
4,500,54,5
4,500,55,5
4,500,56,5
4,500,57,5
4,500,58,4
4,500,61,3
4,500,64,3
4,500,67,3
4,500,70,7
4,500,73,11
4,500,76,8
4,500,79,6
4,500,82,4
4,800,6,-3
4,800,7,-4
4,800,8,-4
4,800,9,-4
4,800,10,-5
4,800,11,-5
4,800,12,-5
4,800,13,-5
4,800,14,-6
4,800,15,-6
4,800,16,-5
4,800,17,-4
4,800,18,-2
4,800,19,-1
4,800,20,0
4,800,21,1
4,800,22,2
4,800,23,1
4,800,24,0
4,800,25,-1
4,800,26,-1
4,800,27,-2
4,800,28,-2
4,800,29,-2
4,800,30,-2
4,800,31,-3
4,800,32,-3
4,800,33,-2
4,800,34,-1
4,800,35,-1
4,800,36,-1
4,800,37,-1
4,800,38,0
4,800,39,0
4,800,40,1
4,800,41,2
4,800,42,4
4,800,43,5
4,800,44,7
4,800,45,6
4,800,46,6
4,800,47,6
4,800,48,6
4,800,49,5
4,800,50,5
4,800,51,6
4,800,52,6
4,800,53,6
4,800,54,6
4,800,55,5
4,800,56,5
4,800,57,4
4,800,58,3
4,800,59,3
4,800,60,3
4,800,61,3
4,800,62,3
4,800,63,3
4,800,64,3
4,800,65,5
4,800,66,6
4,800,67,8
4,800,68,9
4,800,69,10
4,800,70,11
4,800,71,10
4,800,72,10
4,800,73,9
4,800,74,8
4,800,75,7
4,800,76,7
4,800,77,6
4,800,78,6
4,800,79,5
4,800,82,2
4,800,85,0
4,800,88,0
4,800,91,4
4,800,94,5
4,800,97,1
4,800,100,-1
4,800,103,-2
4,1100,6,-4
4,1100,7,-5
4,1100,8,-5
4,1100,9,-5
4,1100,10,-5
4,1100,11,-6
4,1100,12,-6
4,1100,13,-5
4,1100,14,-4
4,1100,15,-2
4,1100,16,-1
4,1100,17,0
4,1100,18,1
4,1100,19,2
4,1100,20,1
4,1100,21,0
4,1100,22,-1
4,1100,23,-1
4,1100,24,-2
4,1100,25,-2
4,1100,26,-2
4,1100,27,-2
4,1100,28,-3
4,1100,29,-3
4,1100,30,-2
4,1100,31,-1
4,1100,32,-1
4,1100,33,-1
4,1100,34,-1
4,1100,35,0
4,1100,36,0
4,1100,37,1
4,1100,38,2
4,1100,39,4
4,1100,40,5
4,1100,41,7
4,1100,42,6
4,1100,43,6
4,1100,44,6
4,1100,45,6
4,1100,46,5
4,1100,47,5
4,1100,48,6
4,1100,49,6
4,1100,50,6
4,1100,51,6
4,1100,52,5
4,1100,53,5
4,1100,54,4
4,1100,55,3
4,1100,56,3
4,1100,57,3
4,1100,58,3
4,1100,59,3
4,1100,60,3
4,1100,61,3
4,1100,62,5
4,1100,63,6
4,1100,64,8
4,1100,65,9
4,1100,66,10
4,1100,67,11
4,1100,68,10
4,1100,69,10
4,1100,70,9
4,1100,71,8
4,1100,72,7
4,1100,73,7
4,1100,74,6
4,1100,75,6
4,1100,76,5
4,1100,79,2
4,1100,82,0
4,1100,85,0
4,1100,88,4
4,1100,91,5
4,1100,94,1
4,1100,97,-1
4,1100,100,-2
4,1400,6,-5
4,1400,7,-5
4,1400,8,-6
4,1400,9,-6
4,1400,10,-5
4,1400,11,-4
4,1400,12,-2
4,1400,13,-1
4,1400,14,0
4,1400,15,1
4,1400,16,2
4,1400,17,1
4,1400,18,0
4,1400,19,-1
4,1400,20,-1
4,1400,21,-2
4,1400,22,-2
4,1400,23,-2
4,1400,24,-2
4,1400,25,-3
4,1400,26,-3
4,1400,27,-2
4,1400,28,-1
4,1400,29,-1
4,1400,30,-1
4,1400,31,-1
4,1400,32,0
4,1400,33,0
4,1400,34,1
4,1400,35,2
4,1400,36,4
4,1400,37,5
4,1400,38,7
4,1400,39,6
4,1400,40,6
4,1400,41,6
4,1400,42,6
4,1400,43,5
4,1400,44,5
4,1400,45,6
4,1400,46,6
4,1400,47,6
4,1400,48,6
4,1400,49,5
4,1400,50,5
4,1400,51,4
4,1400,52,3
4,1400,53,3
4,1400,54,3
4,1400,55,3
4,1400,56,3
4,1400,57,3
4,1400,58,3
4,1400,59,5
4,1400,60,6
4,1400,61,8
4,1400,62,9
4,1400,63,10
4,1400,64,11
4,1400,65,10
4,1400,66,10
4,1400,67,9
4,1400,68,8
4,1400,69,7
4,1400,70,7
4,1400,71,6
4,1400,72,6
4,1400,73,5
4,1400,76,2
4,1400,79,0
4,1400,82,0
4,1400,85,4
4,1400,88,5
4,1400,91,1
4,1400,94,-1
4,1400,97,-2
4,1700,6,-6
4,1700,7,-5
4,1700,8,-4
4,1700,9,-2
4,1700,10,-1
4,1700,11,0
4,1700,12,1
4,1700,13,2
4,1700,14,1
4,1700,15,0
4,1700,16,-1
4,1700,17,-1
4,1700,18,-2
4,1700,19,-2
4,1700,20,-2
4,1700,21,-2
4,1700,22,-3
4,1700,23,-3
4,1700,24,-2
4,1700,25,-1
4,1700,26,-1
4,1700,27,-1
4,1700,28,-1
4,1700,29,0
4,1700,30,0
4,1700,31,1
4,1700,32,2
4,1700,33,4
4,1700,34,5
4,1700,35,7
4,1700,36,6
4,1700,37,6
4,1700,38,6
4,1700,39,6
4,1700,40,5
4,1700,41,5
4,1700,42,6
4,1700,43,6
4,1700,44,6
4,1700,45,6
4,1700,46,5
4,1700,47,5
4,1700,48,4
4,1700,49,3
4,1700,50,3
4,1700,51,3
4,1700,52,3
4,1700,53,3
4,1700,54,3
4,1700,55,3
4,1700,56,5
4,1700,57,6
4,1700,58,8
4,1700,59,9
4,1700,60,10
4,1700,61,11
4,1700,62,10
4,1700,63,10
4,1700,64,9
4,1700,65,8
4,1700,66,7
4,1700,67,7
4,1700,68,6
4,1700,69,6
4,1700,70,5
4,1700,73,2
4,1700,76,0
4,1700,79,0
4,1700,82,4
4,1700,85,5
4,1700,88,1
4,1700,91,-1
4,1700,94,-2
4,2000,6,-3
4,2000,7,-2
4,2000,8,0
4,2000,9,1
4,2000,10,1
4,2000,11,1
4,2000,12,0
4,2000,13,-1
4,2000,14,-1
4,2000,15,-2
4,2000,16,-2
4,2000,17,-2
4,2000,18,-2
4,2000,19,-2
4,2000,20,-2
4,2000,21,-2
4,2000,22,-1
4,2000,23,-1
4,2000,24,-1
4,2000,25,0
4,2000,26,0
4,2000,27,0
4,2000,28,1
4,2000,29,2
4,2000,30,4
4,2000,31,5
4,2000,32,6
4,2000,33,6
4,2000,34,6
4,2000,35,6
4,2000,36,6
4,2000,37,5
4,2000,38,5
4,2000,39,5
4,2000,40,5
4,2000,41,5
4,2000,42,5
4,2000,43,5
4,2000,44,5
4,2000,45,4
4,2000,46,3
4,2000,47,3
4,2000,48,3
4,2000,49,3
4,2000,50,3
4,2000,51,3
4,2000,52,4
4,2000,53,5
4,2000,54,7
4,2000,55,8
4,2000,56,9
4,2000,57,10
4,2000,58,11
4,2000,59,10
4,2000,60,10
4,2000,61,9
4,2000,62,8
4,2000,63,8
4,2000,64,7
4,2000,65,6
4,2000,66,6
4,2000,67,5
4,2000,70,2
4,2000,73,0
4,2000,76,0
4,2000,79,3
4,2000,82,5
4,2000,85,2
4,2000,88,-1
4,2000,91,-2
4,2300,6,1
4,2300,7,1
4,2300,8,1
4,2300,9,0
4,2300,10,-1
4,2300,11,-1
4,2300,12,-2
4,2300,13,-2
4,2300,14,-2
4,2300,15,-2
4,2300,16,-2
4,2300,17,-2
4,2300,18,-2
4,2300,19,-1
4,2300,20,-1
4,2300,21,-1
4,2300,22,0
4,2300,23,0
4,2300,24,0
4,2300,25,1
4,2300,26,2
4,2300,27,4
4,2300,28,5
4,2300,29,6
4,2300,30,6
4,2300,31,6
4,2300,32,6
4,2300,33,6
4,2300,34,5
4,2300,35,5
4,2300,36,5
4,2300,37,5
4,2300,38,5
4,2300,39,5
4,2300,40,5
4,2300,41,5
4,2300,42,4
4,2300,43,3
4,2300,44,3
4,2300,45,3
4,2300,46,3
4,2300,47,3
4,2300,48,3
4,2300,49,4
4,2300,50,5
4,2300,51,7
4,2300,52,8
4,2300,53,9
4,2300,54,10
4,2300,55,11
4,2300,56,10
4,2300,57,10
4,2300,58,9
4,2300,59,8
4,2300,60,8
4,2300,61,7
4,2300,62,6
4,2300,63,6
4,2300,64,5
4,2300,67,2
4,2300,70,0
4,2300,73,0
4,2300,76,3
4,2300,79,5
4,2300,82,2
4,2300,85,-1
4,2300,88,-2
 Start : 20251205 ,,,
5,200,6,0
5,200,7,-1
5,200,8,-1
5,200,9,-2
5,200,10,-2
5,200,11,-2
5,200,12,-2
5,200,13,-2
5,200,14,-2
5,200,15,-2
5,200,16,-1
5,200,17,-1
5,200,18,-1
5,200,19,0
5,200,20,0
5,200,21,0
5,200,22,1
5,200,23,2
5,200,24,4
5,200,25,5
5,200,26,6
5,200,27,6
5,200,28,6
5,200,29,6
5,200,30,6
5,200,31,5
5,200,32,5
5,200,33,5
5,200,34,5
5,200,35,5
5,200,36,5
5,200,37,5
5,200,38,5
5,200,39,4
5,200,40,3
5,200,41,3
5,200,42,3
5,200,43,3
5,200,44,3
5,200,45,3
5,200,46,4
5,200,47,5
5,200,48,7
5,200,49,8
5,200,50,9
5,200,51,10
5,200,52,11
5,200,53,10
5,200,54,10
5,200,55,9
5,200,56,8
5,200,57,8
5,200,58,7
5,200,59,6
5,200,60,6
5,200,61,5
5,200,64,2
5,200,67,0
5,200,70,0
5,200,73,3
5,200,76,5
5,200,79,2
5,200,82,-1
5,200,85,-2
5,500,6,-2
5,500,7,-2
5,500,8,-2
5,500,9,-2
5,500,10,-2
5,500,11,-2
5,500,12,-2
5,500,13,-1
5,500,14,-1
5,500,15,-1
5,500,16,0
5,500,17,0
5,500,18,0
5,500,19,1
5,500,20,2
5,500,21,4
5,500,22,5
5,500,23,6
5,500,24,6
5,500,25,6
5,500,26,6
5,500,27,6
5,500,28,5
5,500,29,5
5,500,30,5
5,500,31,5
5,500,32,5
5,500,33,5
5,500,34,5
5,500,35,5
5,500,36,4
5,500,37,3
5,500,38,3
5,500,39,3
5,500,40,3
5,500,41,3
5,500,42,3
5,500,43,4
5,500,44,5
5,500,45,7
5,500,46,8
5,500,47,9
5,500,48,10
5,500,49,11
5,500,50,10
5,500,51,10
5,500,52,9
5,500,53,8
5,500,54,8
5,500,55,7
5,500,56,6
5,500,57,6
5,500,58,5
5,500,61,2
5,500,64,0
5,500,67,0
5,500,70,3
5,500,73,5
5,500,76,2
5,500,79,-1
5,500,82,-2
5,800,6,-2
5,800,7,-2
5,800,8,-2
5,800,9,-2
5,800,10,-1
5,800,11,-1
5,800,12,-1
5,800,13,0
5,800,14,0
5,800,15,0
5,800,16,1
5,800,17,3
5,800,18,4
5,800,19,5
5,800,20,6
5,800,21,6
5,800,22,6
5,800,23,6
5,800,24,6
5,800,25,6
5,800,26,6
5,800,27,6
5,800,28,6
5,800,29,6
5,800,30,5
5,800,31,5
5,800,32,4
5,800,33,4
5,800,34,3
5,800,35,3
5,800,36,3
5,800,37,3
5,800,38,3
5,800,39,3
5,800,40,4
5,800,41,6
5,800,42,7
5,800,43,8
5,800,44,10
5,800,45,11
5,800,46,11
5,800,47,10
5,800,48,10
5,800,49,9
5,800,50,9
5,800,51,8
5,800,52,7
5,800,53,7
5,800,54,6
5,800,55,5
5,800,56,5
5,800,57,4
5,800,58,3
5,800,59,2
5,800,60,2
5,800,61,1
5,800,62,1
5,800,63,1
5,800,64,1
5,800,65,1
5,800,66,3
5,800,67,4
5,800,68,5
5,800,69,5
5,800,70,5
5,800,71,4
5,800,72,3
5,800,73,2
5,800,74,1
5,800,75,1
5,800,76,0
5,800,77,0
5,800,78,-1
5,800,79,-2
5,800,82,-3
5,800,85,-3
5,800,88,-2
5,800,91,3
5,800,94,5
5,800,97,2
5,800,100,1
5,800,103,1
5,1100,6,-2
5,1100,7,-1
5,1100,8,-1
5,1100,9,-1
5,1100,10,0
5,1100,11,0
5,1100,12,0
5,1100,13,1
5,1100,14,3
5,1100,15,4
5,1100,16,5
5,1100,17,6
5,1100,18,6
5,1100,19,6
5,1100,20,6
5,1100,21,6
5,1100,22,6
5,1100,23,6
5,1100,24,6
5,1100,25,6
5,1100,26,6
5,1100,27,5
5,1100,28,5
5,1100,29,4
5,1100,30,4
5,1100,31,3
5,1100,32,3
5,1100,33,3
5,1100,34,3
5,1100,35,3
5,1100,36,3
5,1100,37,4
5,1100,38,6
5,1100,39,7
5,1100,40,8
5,1100,41,10
5,1100,42,11
5,1100,43,11
5,1100,44,10
5,1100,45,10
5,1100,46,9
5,1100,47,9
5,1100,48,8
5,1100,49,7
5,1100,50,7
5,1100,51,6
5,1100,52,5
5,1100,53,5
5,1100,54,4
5,1100,55,3
5,1100,56,2
5,1100,57,2
5,1100,58,1
5,1100,59,1
5,1100,60,1
5,1100,61,1
5,1100,62,1
5,1100,63,3
5,1100,64,4
5,1100,65,5
5,1100,66,5
5,1100,67,5
5,1100,68,4
5,1100,69,3
5,1100,70,2
5,1100,71,1
5,1100,72,1
5,1100,73,0
5,1100,74,0
5,1100,75,-1
5,1100,76,-2
5,1100,79,-3
5,1100,82,-3
5,1100,85,-2
5,1100,88,3
5,1100,91,5
5,1100,94,2
5,1100,97,1
5,1100,100,1
5,1400,6,-1
5,1400,7,0
5,1400,8,0
5,1400,9,0
5,1400,10,1
5,1400,11,3
5,1400,12,4
5,1400,13,5
5,1400,14,6
5,1400,15,6
5,1400,16,6
5,1400,17,6
5,1400,18,6
5,1400,19,6
5,1400,20,6
5,1400,21,6
5,1400,22,6
5,1400,23,6
5,1400,24,5
5,1400,25,5
5,1400,26,4
5,1400,27,4
5,1400,28,3
5,1400,29,3
5,1400,30,3
5,1400,31,3
5,1400,32,3
5,1400,33,3
5,1400,34,4
5,1400,35,6
5,1400,36,7
5,1400,37,8
5,1400,38,10
5,1400,39,11
5,1400,40,11
5,1400,41,10
5,1400,42,10
5,1400,43,9
5,1400,44,9
5,1400,45,8
5,1400,46,7
5,1400,47,7
5,1400,48,6
5,1400,49,5
5,1400,50,5
5,1400,51,4
5,1400,52,3
5,1400,53,2
5,1400,54,2
5,1400,55,1
5,1400,56,1
5,1400,57,1
5,1400,58,1
5,1400,59,1
5,1400,60,3
5,1400,61,4
5,1400,62,5
5,1400,63,5
5,1400,64,5
5,1400,65,4
5,1400,66,3
5,1400,67,2
5,1400,68,1
5,1400,69,1
5,1400,70,0
5,1400,71,0
5,1400,72,-1
5,1400,73,-2
5,1400,76,-3
5,1400,79,-3
5,1400,82,-2
5,1400,85,3
5,1400,88,5
5,1400,91,2
5,1400,94,1
5,1400,97,1
5,1700,6,0
5,1700,7,1
5,1700,8,3
5,1700,9,4
5,1700,10,5
5,1700,11,6
5,1700,12,6
5,1700,13,6
5,1700,14,6
5,1700,15,6
5,1700,16,6
5,1700,17,6
5,1700,18,6
5,1700,19,6
5,1700,20,6
5,1700,21,5
5,1700,22,5
5,1700,23,4
5,1700,24,4
5,1700,25,3
5,1700,26,3
5,1700,27,3
5,1700,28,3
5,1700,29,3
5,1700,30,3
5,1700,31,4
5,1700,32,6
5,1700,33,7
5,1700,34,8
5,1700,35,10
5,1700,36,11
5,1700,37,11
5,1700,38,10
5,1700,39,10
5,1700,40,9
5,1700,41,9
5,1700,42,8
5,1700,43,7
5,1700,44,7
5,1700,45,6
5,1700,46,5
5,1700,47,5
5,1700,48,4
5,1700,49,3
5,1700,50,2
5,1700,51,2
5,1700,52,1
5,1700,53,1
5,1700,54,1
5,1700,55,1
5,1700,56,1
5,1700,57,3
5,1700,58,4
5,1700,59,5
5,1700,60,5
5,1700,61,5
5,1700,62,4
5,1700,63,3
5,1700,64,2
5,1700,65,1
5,1700,66,1
5,1700,67,0
5,1700,68,0
5,1700,69,-1
5,1700,70,-2
5,1700,73,-3
5,1700,76,-3
5,1700,79,-2
5,1700,82,3
5,1700,85,5
5,1700,88,2
5,1700,91,1
5,1700,94,1
5,2000,6,3
5,2000,7,4
5,2000,8,5
5,2000,9,6
5,2000,10,6
5,2000,11,6
5,2000,12,6
5,2000,13,6
5,2000,14,5
5,2000,15,5
5,2000,16,5
5,2000,17,5
5,2000,18,5
5,2000,19,5
5,2000,20,4
5,2000,21,4
5,2000,22,3
5,2000,23,3
5,2000,24,3
5,2000,25,3
5,2000,26,3
5,2000,27,3
5,2000,28,3
5,2000,29,6
5,2000,30,7
5,2000,31,9
5,2000,32,10
5,2000,33,11
5,2000,34,11
5,2000,35,11
5,2000,36,10
5,2000,37,9
5,2000,38,8
5,2000,39,8
5,2000,40,7
5,2000,41,7
5,2000,42,6
5,2000,43,5
5,2000,44,4
5,2000,45,3
5,2000,46,3
5,2000,47,2
5,2000,48,2
5,2000,49,1
5,2000,50,1
5,2000,51,0
5,2000,52,0
5,2000,53,1
5,2000,54,3
5,2000,55,4
5,2000,56,5
5,2000,57,5
5,2000,58,5
5,2000,59,5
5,2000,60,4
5,2000,61,3
5,2000,62,2
5,2000,63,1
5,2000,64,1
5,2000,65,0
5,2000,66,0
5,2000,67,-1
5,2000,70,-2
5,2000,73,-3
5,2000,76,-1
5,2000,79,4
5,2000,82,6
5,2000,85,3
5,2000,88,2
5,2000,91,1
5,2300,6,6
5,2300,7,6
5,2300,8,6
5,2300,9,6
5,2300,10,6
5,2300,11,5
5,2300,12,5
5,2300,13,5
5,2300,14,5
5,2300,15,5
5,2300,16,5
5,2300,17,4
5,2300,18,4
5,2300,19,3
5,2300,20,3
5,2300,21,3
5,2300,22,3
5,2300,23,3
5,2300,24,3
5,2300,25,3
5,2300,26,6
5,2300,27,7
5,2300,28,9
5,2300,29,10
5,2300,30,11
5,2300,31,11
5,2300,32,11
5,2300,33,10
5,2300,34,9
5,2300,35,8
5,2300,36,8
5,2300,37,7
5,2300,38,7
5,2300,39,6
5,2300,40,5
5,2300,41,4
5,2300,42,3
5,2300,43,3
5,2300,44,2
5,2300,45,2
5,2300,46,1
5,2300,47,1
5,2300,48,0
5,2300,49,0
5,2300,50,1
5,2300,51,3
5,2300,52,4
5,2300,53,5
5,2300,54,5
5,2300,55,5
5,2300,56,5
5,2300,57,4
5,2300,58,3
5,2300,59,2
5,2300,60,1
5,2300,61,1
5,2300,62,0
5,2300,63,0
5,2300,64,-1
5,2300,67,-2
5,2300,70,-3
5,2300,73,-1
5,2300,76,4
5,2300,79,6
5,2300,82,3
5,2300,85,2
5,2300,88,1
 Start : 20251206 ,,,
6,200,6,6
6,200,7,6
6,200,8,5
6,200,9,5
6,200,10,5
6,200,11,5
6,200,12,5
6,200,13,5
6,200,14,4
6,200,15,4
6,200,16,3
6,200,17,3
6,200,18,3
6,200,19,3
6,200,20,3
6,200,21,3
6,200,22,3
6,200,23,6
6,200,24,7
6,200,25,9
6,200,26,10
6,200,27,11
6,200,28,11
6,200,29,11
6,200,30,10
6,200,31,9
6,200,32,8
6,200,33,8
6,200,34,7
6,200,35,7
6,200,36,6
6,200,37,5
6,200,38,4
6,200,39,3
6,200,40,3
6,200,41,2
6,200,42,2
6,200,43,1
6,200,44,1
6,200,45,0
6,200,46,0
6,200,47,1
6,200,48,3
6,200,49,4
6,200,50,5
6,200,51,5
6,200,52,5
6,200,53,5
6,200,54,4
6,200,55,3
6,200,56,2
6,200,57,1
6,200,58,1
6,200,59,0
6,200,60,0
6,200,61,-1
6,200,64,-2
6,200,67,-3
6,200,70,-1
6,200,73,4
6,200,76,6
6,200,79,3
6,200,82,2
6,200,85,1
6,500,6,5
6,500,7,5
6,500,8,5
6,500,9,5
6,500,10,5
6,500,11,4
6,500,12,4
6,500,13,3
6,500,14,3
6,500,15,3
6,500,16,3
6,500,17,3
6,500,18,3
6,500,19,3
6,500,20,6
6,500,21,7
6,500,22,9
6,500,23,10
6,500,24,11
6,500,25,11
6,500,26,11
6,500,27,10
6,500,28,9
6,500,29,8
6,500,30,8
6,500,31,7
6,500,32,7
6,500,33,6
6,500,34,5
6,500,35,4
6,500,36,3
6,500,37,3
6,500,38,2
6,500,39,2
6,500,40,1
6,500,41,1
6,500,42,0
6,500,43,0
6,500,44,1
6,500,45,3
6,500,46,4
6,500,47,5
6,500,48,5
6,500,49,5
6,500,50,5
6,500,51,4
6,500,52,3
6,500,53,2
6,500,54,1
6,500,55,1
6,500,56,0
6,500,57,0
6,500,58,-1
6,500,61,-2
6,500,64,-3
6,500,67,-1
6,500,70,4
6,500,73,6
6,500,76,3
6,500,79,2
6,500,82,1
6,800,6,5
6,800,7,5
6,800,8,4
6,800,9,4
6,800,10,3
6,800,11,3
6,800,12,3
6,800,13,3
6,800,14,3
6,800,15,3
6,800,16,3
6,800,17,5
6,800,18,7
6,800,19,9
6,800,20,10
6,800,21,11
6,800,22,11
6,800,23,11
6,800,24,11
6,800,25,10
6,800,26,9
6,800,27,8
6,800,28,8
6,800,29,7
6,800,30,6
6,800,31,5
6,800,32,4
6,800,33,3
6,800,34,2
6,800,35,2
6,800,36,1
6,800,37,1
6,800,38,0
6,800,39,0
6,800,40,0
6,800,41,1
6,800,42,3
6,800,43,4
6,800,44,5
6,800,45,5
6,800,46,5
6,800,47,5
6,800,48,4
6,800,49,3
6,800,50,2
6,800,51,1
6,800,52,1
6,800,53,0
6,800,54,0
6,800,55,-1
6,800,56,-1
6,800,57,-2
6,800,58,-2
6,800,59,-3
6,800,60,-3
6,800,61,-3
6,800,62,-3
6,800,63,-3
6,800,64,-2
6,800,65,0
6,800,66,3
6,800,67,4
6,800,68,5
6,800,69,5
6,800,70,6
6,800,71,5
6,800,72,4
6,800,73,3
6,800,74,2
6,800,75,2
6,800,76,1
6,800,77,1
6,800,78,1
6,800,79,0
6,800,82,1
6,800,85,1
6,800,88,1
6,800,91,7
6,800,94,9
6,800,97,6
6,800,100,5
6,800,103,4
6,1100,6,4
6,1100,7,3
6,1100,8,3
6,1100,9,3
6,1100,10,3
6,1100,11,3
6,1100,12,3
6,1100,13,3
6,1100,14,5
